Found fragments: 
m/z 	z 	I 	fragment 	error 	std-dev 	formula 
1472.58657553	10	531830.8532433625	a46-A	0.0	
1472.6868183299998	10	310344.30471728026	a46-A	0.0	
1472.78706033	10	171019.27042412007	a46-A	0.0	
1472.88730143	10	89387.95716736648	a46-A	0.0	
1472.98754183	10	44477.97077857757	a46-A	0.0	
689.08708	1	26506834.350876607	c02	-0.74	
690.09036	1	6961414.457654551	c02	0.35	
691.09224853	1	1642468.6874594416	c02	0.0	
692.09454153	1	271264.8880522183	c02	0.0	
1034.13441	1	26034377.83846846	c03	-0.6	
1035.13916	1	10256000.305603256	c03	1.55	
1036.1397685299999	1	3093180.342878994	c03	0.0	
1037.1420555299999	1	687914.2331465874	c03	0.0	
1038.1442725299999	1	130334.02230249357	c03	0.0	
669.57588	2	13864672.67469141	c04	-0.97	
670.0781	2	6983021.280044902	c04	0.39	
670.57898403	2	2550022.800604088	c04	0.0	
671.0801535300001	2	693789.2432058748	c04	0.0	
671.58128753	2	159262.5706378981	c04	0.0	
822.58945	2	33089176.967849515	c05	0.33	
823.09108	2	20295959.54469285	c05	0.68	
823.59141	2	8638648.109045787	c05	-0.35	
824.09635	2	2753141.884418198	c05	4.2	
824.5940430300001	2	734587.4156634567	c05	0.0	
825.09519503	2	169171.33469783817	c05	0.0	
975.11021	2	45843226.409118086	c06	0.4	
975.61172	2	33304123.03603073	c06	0.56	
976.11275	2	16075171.854015337	c06	0.38	
976.61465	2	5818827.238998953	c06	1.1	
977.11474203	2	1749741.860561688	c06	0.0	
977.61590403	2	453613.80622383836	c06	0.0	
1128.12237	2	30538624.470932335	c07	-0.09	
1128.62391	2	25536183.677815367	c07	0.06	
1129.1242	2	13811093.326887283	c07	-0.77	
1129.62275	2	5596612.393485635	c07	-3.12	
1130.12746453	2	1875193.0783251186	c07	0.0	
1130.6286395299999	2	541000.6595209538	c07	0.0	
751.74457	3	7431012.022540742	c07	-1.76	
752.07937	3	6213760.154792634	c07	-1.02	
752.4142861966668	3	3360675.286937648	c07	0.0	
752.7484278633333	3	1361832.587485319	c07	0.0	
753.0825508633334	3	456293.7116857549	c07	0.0	
753.41666753	3	131642.5502048797	c07	0.0	
1281.13657	2	40310141.62822914	c08	1.13	
1281.63866	2	38129737.070280895	c08	1.68	
1282.13988	2	22810817.587589804	c08	1.66	
1282.63866	2	10204316.701021587	c08	-0.25	
1283.14017653	2	3759269.851999524	c08	0.0	
1283.64136253	2	1190809.3703135382	c08	0.0	
1284.14253653	2	334305.3290616262	c08	0.0	
853.75396	3	61782699.93760052	c08	-0.43	
854.08823	3	58440829.254319295	c08	-0.41	
854.42232	3	34961769.9521666	c08	-0.49	
854.75652	3	15639990.61630582	c08	-0.44	
855.09105	3	5761771.898313169	c08	0.03	
855.42514953	3	1825134.1979270645	c08	0.0	
855.75926553	3	512384.3528867953	c08	0.0	
803.40386	3	2408490.1181141287	c08-G	-0.82	
803.7388051966667	3	2100652.484526746	c08-G	0.0	
804.07296953	3	1197363.240667152	c08-G	0.0	
804.4071288633334	3	511622.19901634584	c08-G	0.0	
804.74126553	3	181149.89279810383	c08-G	0.0	
805.0753948633333	3	55277.26178378165	c08-G	0.0	
805.4095148633335	3	14987.92000813475	c08-G	0.0	
1453.66587	2	10526448.88299846	c09	4.84	
1454.16457	2	11339353.290355729	c09	3.0	
1454.66936	2	7499611.10444946	c09	5.43	
1455.1654	2	3692499.389676914	c09	1.86	
1455.6638890299998	2	1488725.5597678996	c09	0.0	
1456.16507703	2	514714.81547257054	c09	0.0	
1456.66625353	2	157296.5089570415	c09	0.0	
968.77006	3	56583105.36659533	c09	-0.08	
969.10428	3	60952732.41230838	c09	-0.11	
969.43921	3	40312862.395307206	c09	0.68	
969.77309	3	19848391.832276028	c09	0.4	
970.10939	3	8002386.763720818	c09	2.63	
970.4409591966668	3	2766760.467974277	c09	0.0	
970.7750768633334	3	845520.1786510386	c09	0.0	
1378.14351	2	24645147.070267547	c09-G	6.8	
1378.63999	2	24731370.757906713	c09-G	3.23	
1379.13679753	2	15625803.161767928	c09-G	0.0	
1379.63161	2	7378489.823654117	c09-G	-4.66	
1380.13924353	2	2867178.86876878	c09-G	0.0	
1380.64043853	2	957743.1283778609	c09-G	0.0	
1381.14162103	2	283455.20336876955	c09-G	0.0	
918.42193	3	6047377.754941787	c09-G	1.74	
918.75431	3	6068535.153966084	c09-G	-0.32	
919.08987	3	3834228.8716781666	c09-G	1.19	
919.4229311966667	3	1810519.3325651297	c09-G	0.0	
919.7570701966667	3	703542.716178372	c09-G	0.0	
920.0912001966667	3	235009.1266644552	c09-G	0.0	
920.4253218633334	3	69553.68075051167	c09-G	0.0	
1626.17865	2	5323164.616220251	c10	-2.4	
1626.68887	2	6433232.320062117	c10	3.04	
1627.18517153	2	4664536.833003171	c10	0.0	
1627.6863990299998	2	2505112.2969736014	c10	0.0	
1628.18760303	2	1096458.3879221084	c10	0.0	
1628.68879303	2	410465.54743282776	c10	0.0	
1629.1899720299998	2	135536.33008735086	c10	0.0	
1629.6911420299998	2	40297.928939544065	c10	0.0	
1083.78514	3	51284533.31496111	c10	-0.74	
1084.11973	3	61979168.60128512	c10	-0.42	
1084.45464	3	44939169.05783633	c10	0.26	
1084.78867	3	24134800.3141569	c10	0.15	
1085.12332	3	10563520.15726077	c10	0.62	
1085.45559	3	3954514.9473340316	c10	-1.09	
1085.7908891966665	3	1305786.67707779	c10	0.0	
1086.1250025299998	3	388239.0698432748	c10	0.0	
812.58426	4	9042727.634446694	c10	-4.16	
812.83744	4	10928455.509750538	c10	-1.08	
813.08818	4	7923883.472091931	c10	-0.94	
813.33956128	4	4255560.334581643	c10	0.0	
813.5901632800001	4	1862609.0454298812	c10	0.0	
813.84075828	4	697278.4830754792	c10	0.0	
814.09134778	4	230242.38510636834	c10	0.0	
814.34193278	4	68456.1199783694	c10	0.0	
1167.5192008633333	3	4253068.251345822	c10+CMCT	0.0	
1167.85461	3	5849426.3584329905	c10+CMCT	0.99	
1168.18472	3	4648486.463614123	c10+CMCT	-2.5	
1168.5218101966666	3	2705019.0684182183	c10+CMCT	0.0	
1168.85596253	3	1271461.8798129384	c10+CMCT	0.0	
1169.1901038633332	3	508233.89627843874	c10+CMCT	0.0	
1169.5242371966665	3	178371.1124048475	c10+CMCT	0.0	
1169.8583638633331	3	56175.8874386155	c10+CMCT	0.0	
1033.43638	3	8209101.445579778	c10-G	0.23	
1033.77078	3	9315788.780489761	c10-G	0.36	
1034.10238	3	6470132.578396033	c10-G	-2.13	
1034.43873553	3	3343290.647484016	c10-G	0.0	
1034.7728761966666	3	1413832.7531037568	c10-G	0.0	
1035.10700753	3	512587.36803669925	c10-G	0.0	
1035.44113053	3	164246.2055579044	c10-G	0.0	
1198.80181	3	23291826.69074278	c11	0.04	
1199.13634	3	31207503.286427632	c11	0.29	
1199.47051	3	24627119.708011974	c11	0.29	
1199.8068	3	14321569.47902532	c11	2.07	
1200.14178	3	6759610.538919777	c11	2.77	
1200.4725811966666	3	2721892.0992508046	c11	0.0	
1200.8067018633333	3	964779.3543318169	c11	0.0	
1201.1408168633334	3	307439.9607716117	c11	0.0	
898.84784	4	7750179.8006803375	c11	-1.85	
899.09935	4	10384061.534180325	c11	-0.92	
899.35113	4	8194488.489210218	c11	0.36	
899.60155	4	4765394.314671609	c11	0.15	
899.85202053	4	2249209.4653968643	c11	0.0	
900.1026167800001	4	905689.0834426975	c11	0.0	
900.35320728	4	321023.05943344696	c11	0.0	
900.6037935300001	4	102298.3300335606	c11	0.0	
1308.48465	3	25411714.62447781	c12	-0.98	
1308.82057	3	37375114.101899415	c12	0.31	
1309.15427	3	31841186.17119224	c12	-0.05	
1309.48794	3	19881133.906992793	c12	-0.42	
1309.8234	3	10034026.39718964	c12	0.59	
1310.1567558633333	3	4308979.154660323	c12	0.0	
1310.4908781966665	3	1625564.2565971129	c12	0.0	
1310.8249948633334	3	550386.8643339546	c12	0.0	
981.11923	4	18088249.5047214	c12	6.73	
981.364	4	26603887.18876069	c12	0.71	
981.61453	4	22664795.685845822	c12	0.61	
981.86392	4	14151540.573341064	c12	-0.64	
982.11771	4	7142295.421281774	c12	2.61	
982.36574778	4	3067163.7554540285	c12	0.0	
982.61633953	4	1157088.858182066	c12	0.0	
982.86692703	4	391769.50761929934	c12	0.0	
943.35079	4	4765521.377002163	c12-G	0.54	
943.59789	4	6657710.3315074	c12-G	-3.25	
943.85186	4	5459278.64347719	c12-G	0.28	
944.10221378	4	3295390.3875698457	c12-G	0.0	
944.35282178	4	1613203.1884399012	c12-G	0.0	
944.60342228	4	673404.4723217359	c12-G	0.0	
944.85401678	4	247356.30040943497	c12-G	0.0	
945.10460678	4	81653.14567779152	c12-G	0.0	
1423.50776	3	8032281.072484721	c13	4.23	
1423.83905	3	12868459.041968327	c13	2.17	
1424.17839	3	11795451.901064456	c13	5.79	
1424.50429553	3	7887441.896683499	c13	0.0	
1424.8384365299999	3	4249290.550090883	c13	0.0	
1425.17256753	3	1943548.3389487688	c13	0.0	
1425.50669153	3	779597.0076491113	c13	0.0	
1425.8408091966664	3	280315.3210300502	c13	0.0	
1426.1749225299998	3	91807.58460840453	c13	0.0	
1067.38008	4	5509205.936956148	c13	5.24	
1067.62676	4	8826258.731949246	c13	1.5	
1067.87616	4	8090301.255148038	c13	0.35	
1068.12935	4	5409863.192345109	c13	2.76	
1068.37700828	4	2914516.6254958482	c13	0.0	
1068.6276065299999	4	1333046.9826780558	c13	0.0	
1068.8781995299998	4	534712.4215668314	c13	0.0	
1069.1287877799998	4	192263.54467707887	c13	0.0	
1069.3793727799998	4	62969.27181928968	c13	0.0	
1525.18668	3	14785423.109633993	c14	2.96	
1525.50909	3	25359977.829924714	c14	-4.79	
1525.85736	3	24690470.64616692	c14	4.45	
1526.18508	3	17479861.236188013	c14	0.23	
1526.5139	3	9948080.840019558	c14	-3.26	
1526.85264	3	4799120.516482703	c14	-0.25	
1527.18714453	3	2027968.2339577568	c14	0.0	
1527.5212658633334	3	767542.5222388682	c14	0.0	
1527.85538253	3	264334.5476222927	c14	0.0	
914.70922	5	4628904.728219172	c14	3.09	
914.90694	5	7939503.686437134	c14	0.01	
915.10911	5	7729899.609131168	c14	1.83	
915.30863	5	5472458.361511758	c14	0.76	
915.50841833	5	3114467.411288915	c14	0.0	
915.7088995300002	5	1502471.149139156	c14	0.0	
915.9093761300002	5	634900.4473689168	c14	0.0	
916.1098489300001	5	240296.21499203183	c14	0.0	
916.3103189300001	5	82755.79455844169	c14	0.0	
1608.9154265299999	3	2367550.072513988	c14+CMCT	0.0	
1609.24519	3	4455736.303733963	c14+CMCT	-2.78	
1609.58333	3	4666766.816766265	c14+CMCT	-0.33	
1609.9180271966666	3	3522181.6696016784	c14+CMCT	0.0	
1610.2521848633332	3	2123691.5359094744	c14+CMCT	0.0	
1610.5863318633333	3	1080558.2540617494	c14+CMCT	0.0	
1610.9204708633333	3	479935.868940479	c14+CMCT	0.0	
1611.2546028633333	3	190390.7642770289	c14+CMCT	0.0	
1611.5887298633331	3	68564.97953568878	c14+CMCT	0.0	
1634.86618	3	11605496.149358321	c15	-0.1	
1635.20035	3	21425270.296071894	c15	-0.13	
1635.53572	3	22221618.536610648	c15	0.59	
1635.87106	3	16683296.0077772	c15	1.32	
1636.20584	3	10037472.308048641	c15	1.7	
1636.5371908633333	3	5107662.917439085	c15	0.0	
1636.8713195299997	3	2272895.479605142	c15	0.0	
1637.20544253	3	904602.9637569331	c15	0.0	
1637.5395605299998	3	327304.93432352867	c15	0.0	
1225.89977	4	47587133.26993069	c15	1.49	
1226.14985	4	87852098.67824854	c15	1.01	
1226.40134	4	91117442.04350293	c15	1.71	
1226.65187	4	68408124.93377909	c15	1.64	
1226.90294	4	41157614.13981078	c15	2.01	
1227.15134	4	20943442.04004546	c15	0.22	
1227.40225	4	9319772.175580207	c15	0.47	
1227.65226278	4	3709230.629924908	c15	0.0	
1227.9028512799998	4	1342079.9360155624	c15	0.0	
980.51669	5	101157953.53561062	c15	-0.21	
980.71738	5	186750869.51950547	c15	-0.05	
980.91817	5	193692146.07311827	c15	0.24	
981.11923	5	145418003.73341864	c15	0.81	
981.31967	5	87490456.61513606	c15	0.76	
981.52032	5	44520348.068568535	c15	0.93	
981.72005	5	19811428.340347942	c15	0.17	
981.92095	5	7884866.221851191	c15	0.61	
982.11771	5	2852915.283600887	c15	-3.17	
1288.69826	4	6581712.853033393	c15+CMCT	0.29	
1288.94769	4	13248591.39568302	c15+CMCT	-0.67	
1289.20009	4	14728611.58578303	c15+CMCT	0.69	
1289.44777	4	11753656.556579452	c15+CMCT	-1.6	
1289.69898	4	7473334.920913444	c15+CMCT	-1.14	
1289.94967	4	4002117.7746608634	c15+CMCT	-1.08	
1290.20166253	4	1868105.4447844292	c15+CMCT	0.0	
1290.45226228	4	777875.0406835283	c15+CMCT	0.0	
1290.7028582799999	4	293788.1473109022	c15+CMCT	0.0	
1030.7568493299998	5	1600956.350183441	c15+CMCT	0.0	
1030.95695	5	3222628.6681785174	c15+CMCT	-0.42	
1031.16025	5	3582633.3925791387	c15+CMCT	2.28	
1031.35840713	5	2858996.0580639206	c15+CMCT	0.0	
1031.55890213	5	1817837.2812435639	c15+CMCT	0.0	
1031.7593909299999	5	973487.6024821352	c15+CMCT	0.0	
1031.95987473	5	454403.791447922	c15+CMCT	0.0	
1032.16035453	5	189212.74960476902	c15+CMCT	0.0	
1032.3608313299999	5	71461.94471690526	c15+CMCT	0.0	
1188.13514	4	5902936.841938074	c15-G	-0.38	
1188.38739	4	10462411.198620625	c15-G	0.95	
1188.64075	4	10505125.74885717	c15-G	3.24	
1188.888	4	7663580.954513907	c15-G	0.4	
1189.13813953	4	4491661.798170741	c15-G	0.0	
1189.38874478	4	2230658.2457197835	c15-G	0.0	
1189.63934378	4	970108.2120857402	c15-G	0.0	
1189.88993828	4	377754.12864505185	c15-G	0.0	
1190.1405287799998	4	133836.070731144	c15-G	0.0	
950.30601	5	15390969.911796933	c15-G	-1.06	
950.50695	5	27279074.85284028	c15-G	-0.64	
950.70828	5	27390446.255769055	c15-G	0.22	
950.90882	5	19981569.690794423	c15-G	0.27	
951.10883	5	11711294.469299493	c15-G	-0.24	
951.30959	5	5816086.951745686	c15-G	0.05	
951.5100197300001	5	2529403.024833411	c15-G	0.0	
951.7104953300001	5	984933.8699893977	c15-G	0.0	
951.9109677299999	5	348956.2895373721	c15-G	0.0	
1312.16702	4	3787575.844625582	c16	5.5	
1312.41164	4	7489737.803574167	c16	0.9	
1312.66397	4	8255169.197706209	c16	2.19	
1312.91171878	4	6561716.004167131	c16	0.0	
1313.16232903	4	4169011.086615316	c16	0.0	
1313.41293228	4	2236208.6567575424	c16	0.0	
1313.66353003	4	1047439.6418157918	c16	0.0	
1313.91412303	4	438333.32464429573	c16	0.0	
1314.16471228	4	166596.1069842336	c16	0.0	
1314.41529828	4	58202.50346757031	c16	0.0	
1049.52638373	5	3622875.02085533	c16	0.0	
1049.72713	5	7164050.335738443	c16	0.2	
1049.92707	5	7896197.332059138	c16	-0.34	
1050.12803	5	6276383.0958462935	c16	0.11	
1050.33111	5	3987723.743882056	c16	2.57	
1050.52889053	5	2138968.252076869	c16	0.0	
1050.72936873	5	1001892.257701631	c16	0.0	
1050.9298431299999	5	419272.62127717794	c16	0.0	
1051.13031453	5	159351.75936380128	c16	0.0	
1051.3307833299998	5	55671.59698283234	c16	0.0	
1019.31650173	5	1873635.1243161743	c16-G	0.0	
1019.51544	5	3566880.5844719685	c16-G	-1.57	
1019.71474	5	3812372.4823363665	c16-G	-2.76	
1019.91805073	5	2948666.9336731513	c16-G	0.0	
1020.1185415300001	5	1827297.7629535538	c16-G	0.0	
1020.3190263299999	5	957624.143073624	c16-G	0.0	
1020.51950633	5	438825.99438482185	c16-G	0.0	
1020.71998233	5	179843.11448053378	c16-G	0.0	
1020.9204555299999	5	66999.45213291042	c16-G	0.0	
1851.5625861966664	3	3190344.5527873263	c17	0.0	
1851.89204	3	6669568.866905627	c17	-2.57	
1852.22505	3	7731496.815176145	c17	-3.21	
1852.55979	3	6446739.15776645	c17	-2.9	
1852.8993068633333	3	4289226.349530574	c17	0.0	
1853.2334478633334	3	2406141.7843162324	c17	0.0	
1853.5675815299999	3	1177533.5467087247	c17	0.0	
1853.90170853	3	514446.5500593392	c17	0.0	
1854.23583053	3	204004.10191686772	c17	0.0	
1854.5699481966665	3	74320.22329502321	c17	0.0	
1470.68132	4	7807176.554136273	c18	-1.31	
1470.93539	4	17343501.121835653	c18	1.0	
1471.18492	4	21215045.210598703	c18	0.25	
1471.43869	4	18598749.963025294	c18	2.39	
1471.69204	4	12977526.66507806	c18	4.25	
1471.93639678	4	7620843.479926259	c18	0.0	
1472.18699778	4	3898617.1774983173	c18	0.0	
1472.43759403	4	1778323.0914638117	c18	0.0	
1472.6881862799999	4	735593.3768649799	c18	0.0	
1472.93877553	4	279416.4516567893	c18	0.0	
1176.34537	5	5827858.971234775	c18	0.19	
1176.54899	5	12946483.00888752	c18	2.82	
1176.74387	5	15836492.32195664	c18	-1.97	
1176.94945	5	13883494.3816332	c18	2.35	
1177.14919	5	9687393.986170836	c18	1.71	
1177.34766213	5	5688766.064773315	c18	0.0	
1177.54814293	5	2910218.686069819	c18	0.0	
1177.74861993	5	1327473.0128717972	c18	0.0	
1177.94909373	5	549101.7694831329	c18	0.0	
1178.14956513	5	208577.28311983348	c18	0.0	
980.11946	6	9045709.344452957	c18	-0.29	
980.28701	6	20094879.253140647	c18	0.16	
980.4529	6	24580606.23758182	c18	-1.06	
980.62121	6	21549261.140578195	c18	0.19	
980.7892	6	15036285.321354728	c18	1.12	
980.9551723633334	6	8829816.336414196	c18	0.0	
981.11923	6	4517094.9559552865	c18	-3.07	
981.2893038633333	6	2060436.7909917627	c18	0.0	
981.4563653633334	6	852288.1270438231	c18	0.0	
981.6234248633334	6	323743.15992721036	c18	0.0	
1533.48319103	4	2001005.6240529467	c18+CMCT	0.0	
1533.73653	4	4778989.621334438	c18+CMCT	1.74	
1533.99308	4	6209209.850005824	c18+CMCT	5.59	
1534.24263	4	5743068.7706188625	c18+CMCT	4.88	
1534.48576003	4	4207960.495717247	c18+CMCT	0.0	
1534.73637403	4	2585669.635380676	c18+CMCT	0.0	
1534.9869820299998	4	1380241.5228821957	c18+CMCT	0.0	
1535.2375852799998	4	655494.258999708	c18+CMCT	0.0	
1535.48818403	4	281746.5493956776	c18+CMCT	0.0	
1535.7387795299999	4	111023.3245754271	c18+CMCT	0.0	
1495.7208385299998	4	4056547.3523938777	c18+CMCT-G	0.0	
1495.97179	4	9389135.742751194	c18+CMCT-G	0.18	
1496.22164	4	11877460.00646457	c18+CMCT-G	-0.35	
1496.47280103	4	10724489.557944808	c18+CMCT-G	0.0	
1496.72342553	4	7685328.553820862	c18+CMCT-G	0.0	
1496.98358	4	4625206.365770786	c18+CMCT-G	6.37	
1497.22004	4	2420806.078303073	c18+CMCT-G	-3.08	
1497.47525778	4	1128269.9579133415	c18+CMCT-G	0.0	
1497.72585878	4	476313.93826113327	c18+CMCT-G	0.0	
1497.97645603	4	184437.35203344637	c18+CMCT-G	0.0	
954.9448398633334	6	1860072.7103104382	c18-G	0.0	
955.10543	6	3994991.037676391	c18-G	-6.83	
955.27808	6	4751739.223741433	c18-G	-1.01	
955.43897	6	4062767.45402795	c18-G	-7.5	
955.6132116966667	6	2770503.9204526395	c18-G	0.0	
955.7802843633334	6	1592439.565513058	c18-G	0.0	
955.9473531966668	6	798312.2775384672	c18-G	0.0	
956.1144188633333	6	357214.3775058969	c18-G	0.0	
956.2814816966668	6	145045.61390898374	c18-G	0.0	
956.4485423633334	6	54119.06016505502	c18-G	0.0	
1556.9481	4	7417694.286309223	c19	1.92	
1557.2052	4	17452329.665393397	c19	6.05	
1557.45139	4	22486353.004969645	c19	3.2	
1557.70378	4	20702319.491601273	c19	4.33	
1557.95229	4	15138708.77730912	c19	2.98	
1558.20428	4	9302489.46039395	c19	3.87	
1558.4488565299998	4	4973635.35798254	c19	0.0	
1558.69945353	4	2368934.249375991	c19	0.0	
1558.95004653	4	1022231.5136333054	c19	0.0	
1559.2006365299999	4	404853.2076929364	c19	0.0	
1245.35463213	5	3213503.8627904397	c19	0.0	
1245.54954	5	7560722.595152787	c19	-4.51	
1245.75172	5	9741569.206338014	c19	-3.17	
1245.95648	5	8968687.719817573	c19	0.25	
1246.1566629299998	5	6558412.527641123	c19	0.0	
1246.3571487299998	5	4030037.456479928	c19	0.0	
1246.5576299299998	5	2154685.2455873406	c19	0.0	
1246.75810753	5	1026272.9990256936	c19	0.0	
1246.95858193	5	442852.56185196806	c19	0.0	
1247.1590539299998	5	175391.07121003777	c19	0.0	
1037.62912	6	10497177.377625551	c19	1.42	
1037.7955	6	24697728.577000264	c19	0.72	
1037.96267	6	31821645.238835566	c19	0.79	
1038.13171	6	29296963.644445628	c19	2.68	
1038.29655	6	21423599.459597085	c19	0.52	
1038.46533	6	13164452.207133837	c19	2.17	
1038.63339	6	7038458.38736369	c19	3.12	
1038.79687	6	3352406.0242721327	c19	-0.33	
1038.9642721966666	6	1446614.6898791364	c19	0.0	
1039.1313321966666	6	572929.5073399399	c19	0.0	
1519.1827567799999	4	1606840.4005119528	c19-G	0.0	
1519.44453	4	3662107.636508902	c19-G	7.31	
1519.67789	4	4593934.637247338	c19-G	-4.07	
1519.93469528	4	4129336.153649756	c19-G	0.0	
1520.18531253	4	2953833.486948607	c19-G	0.0	
1520.43592203	4	1778106.5538212878	c19-G	0.0	
1520.6865260299999	4	932357.0850184754	c19-G	0.0	
1520.9371250299998	4	435933.15676160686	c19-G	0.0	
1521.1877200299998	4	184795.5351644937	c19-G	0.0	
1521.43831153	4	71948.74708688198	c19-G	0.0	
1012.4527456966666	6	2192440.1599047426	c19-G	0.0	
1012.61798	6	4996732.624856747	c19-G	-1.85	
1012.78775	6	6268156.306917283	c19-G	0.79	
1012.95467	6	5634238.729698259	c19-G	0.62	
1013.12481	6	4030333.790707682	c19-G	3.65	
1013.2881891966667	6	2426122.8532376676	c19-G	0.0	
1013.45525853	6	1272146.9511937508	c19-G	0.0	
1013.62232453	6	594805.4079382647	c19-G	0.0	
1013.7893878633333	6	252142.74705604854	c19-G	0.0	
1013.9564488633334	6	98169.87581209127	c19-G	0.0	
1643.20696778	4	2326616.6505969055	c20	0.0	
1643.46045	4	5779582.666887432	c20	1.72	
1643.7082662799999	4	7823853.84355622	c20	0.0	
1643.957	4	7547098.67678665	c20	-1.15	
1644.20950553	4	5771191.685767292	c20	0.0	
1644.46016	4	3703072.4574938933	c20	0.03	
1644.71071553	4	2065064.6167252767	c20	0.0	
1644.96131303	4	1024950.9833154931	c20	0.0	
1645.21190703	4	460547.0953396798	c20	0.0	
1645.4624975299998	4	189790.74402003584	c20	0.0	
1645.71308503	4	72427.4159843767	c20	0.0	
1725.4700977799998	4	1843889.574567673	c21	0.0	
1725.72168	4	4821832.003180165	c21	0.53	
1725.97449	4	6837644.908045116	c21	1.79	
1726.21555	4	6889345.355828746	c21	-3.75	
1726.46982	4	5491549.5798698785	c21	-1.63	
1726.72324328	4	3667368.0679934416	c21	0.0	
1726.9738462799999	4	2126008.524213795	c21	0.0	
1727.2244447799999	4	1095834.2146357356	c21	0.0	
1727.47503928	4	510949.7734764817	c21	0.0	
1727.7256307799998	4	218339.3666646375	c21	0.0	
1727.9762190299998	4	86346.81162041663	c21	0.0	
1400.2046935299998	5	6352713.437326732	c21+CMCT-G	0.0	
1400.4052297299997	5	17203861.843157325	c21+CMCT-G	0.0	
1400.61259	5	25128067.955860592	c21+CMCT-G	4.88	
1400.80238	5	25992418.16699243	c21+CMCT-G	-2.77	
1401.0166	5	21220503.24935093	c21+CMCT-G	7.03	
1401.20725013	5	14488767.349975593	c21+CMCT-G	0.0	
1401.41005	5	8574979.569209203	c21+CMCT-G	1.65	
1401.60822453	5	4507105.167709506	c21+CMCT-G	0.0	
1401.80870633	5	2140852.7070834087	c21+CMCT-G	0.0	
1402.00918533	5	931092.9469524279	c21+CMCT-G	0.0	
1402.2096617299999	5	374649.2237395965	c21+CMCT-G	0.0	
1801.97642353	4	891657.3287087798	c22	0.0	
1802.2270862799999	4	2429542.7452900833	c22	0.0	
1802.4777275299998	4	3581840.583167595	c22	0.0	
1802.73133	4	3747084.235275956	c22	1.65	
1802.97021	4	3098226.2651723325	c22	-4.86	
1803.22958578	4	2144718.753865806	c22	0.0	
1803.4801917799998	4	1288052.137338409	c22	0.0	
1803.7307930299999	4	687476.2968351976	c22	0.0	
1803.98139028	4	331815.1549925927	c22	0.0	
1804.23198428	4	146727.51073371872	c22	0.0	
1804.48257528	4	60048.362864377596	c22	0.0	
1441.37968353	5	935701.0877990781	c22	0.0	
1441.58021373	5	2549550.950155169	c22	0.0	
1441.78371	5	3758766.986019392	c22	2.07	
1441.97921	5	3932172.912322483	c22	-1.4	
1442.1817241299998	5	3251264.3514830125	c22	0.0	
1442.38221333	5	2250657.967362207	c22	0.0	
1442.58269813	5	1351675.971524608	c22	0.0	
1442.7831791299998	5	721434.4547768221	c22	0.0	
1442.9836569299998	5	348205.2930854035	c22	0.0	
1443.18413213	5	153975.1729539501	c22	0.0	
1443.38460493	5	63014.475004784006	c22	0.0	
1200.9818568633332	6	3209749.8638595464	c22	0.0	
1201.15027	6	8745763.92169456	c22	1.09	
1201.31821	6	12893756.327711076	c22	1.79	
